Teks,label,Clean_Teks
JANGAN LUPA kirim 50 SMS sd 16 Juni 2013 utk mendptkan Gratis 50 SMS ke sesame Indosat selama 2 hr (berlaku 1x selama periode prog). Info:100. US6,promo,jangan lupa kirim sms sudah juni untuk mendptkan gratis sms sesame indosat lama hari laku x lama periode prog informasi us
"Jangan sampai kalah Bro, games mu bisa terbantu dengan menambah koinmu, beli aja pakai pulsa, cek caranya di http://tsel.me/jajanonline",promo,jangan kalah bro games mau bantu tambah koin beli saja pakai pulsa cek cara httptselmejajanonline
"Jangan sampai kehabisan, HARI INI di Baskin Robbins Value Scoop cuma 35.000 lho! Tunjukkan SMS ini. S&K Berlaku. Promo *606#",promo,jangan habis hari di baskin robbins value scoop cuma loh tunjuk sms sk laku promo
"Jumat BAIK promo, BRONET 24Jam 1GB 30hr Rp10900 dan BRONET 4GB 60hr (24Jam 2GB + 00-06 2GB) Rp24900. SEGERA aktifkan paketnya melalui *123*888#.Info838.LD268",promo,jumat baik promo bronet jam gb hari rupiah bronet gb hari jam gb gb rupiah segera aktif paket lalu infold
"Kapan lg beli paket Flash mulai 1,3GB di MyTelkomsel dpt Extra PULSA Rp 50rb? Utk pembelian pertama sjk 25Aug - 25Sept. Cek detail paket di tsel.me/mytsel1",promo,kapan lagi beli paket flash mulai gb mytelkomsel dapat extra pulsa rupiah ribu untuk beli pertama sjk aug sept cek detail paket tselmemytsel
Karena kamu pelanggan setia kamu bisa tukarkan hp smartfrenmu dg Andromax E 4G LTE hny 859rb(nrml 999rb). Segera ke Galeri Smartfren,promo,kamu langgan setia kamu tukar handphone smartfrenmu dengan andromax e tidak lte hanya rbnrml ribu segera galeri smartfren
"Kartu 4G-LTE Anda telah aktif Dapatkan kuota tambahan sd 10GB&konten menarik dijaringan 4G, hub *123*46#. Info lokasi www.indosatooredoo.com/4G",promo,kartu glte telah aktif dapat kuota tambah sudah gbkonten tarik jaring tidak hubung informasi lokasi wwindosatooredoocomg
"Kesempatan LANGKA! Cuma buat kamu saja loh, Dapatkan 1 GB Cuma dengan RP 5000. Balas SMS ini dengan ketik Y10 s.d 15 November. Bonus berlaku 3 hari/ TL050D",promo,sempat langka cuma buat kamu loh dapat gb cuma rupiah balas sms dengan ketik ya sudah november bonus laku hari tld
"Ketik FLASH<spasi>INFO kirim ke 33636 utk status paket kamu. Loopers! Dptkan info tren anak muda, challenge & pembelian paket di loop.co.id & follow@loop_id",promo,ketik flashspasiinfo kirim untuk status paket kamu loopers dptkan informasi tren anak muda challenge beli paket loopcoid followloopid
Ketik YA ke 919 s.d 14 Maret 2016. Cuma Rp59rb per-bln! Lgs dptkan 1+ 1GB(4G)+BONUS 10GB(4G) utk Internetan + Telp & SMS SEPUASNYA ke semua nomor,promo,ketik sudah maret cuma rprb perbln langsung dptkan gbgbonus gbg untuk internetan telepon sms puas ke semua nomor
"Khusus buat kamu yg doyan internetan! Cukup 10rb k, bs internetan slm 1 minggu (kuota 1,5 GB). Buruan ketik OKE ke 919. Pnwrn sd 30/09/2015 Khusus Nomor Ini.",promo,khusus buat kamu yang doyan internetan cukup ribu ke bisa internetan salam minggu kuota gb buru ketik oke pnwrn sudah khusus nomor
"KHUSUS buat kamu. PAKET internet hanya 10ribu dgn kuota 1.5GB selama 30hr, berlaku 24Jam di Jaringan tercepat Indosat. Balas SMS ini ketik YA ke 919 sd 22 Mei 15",promo,khusus buat kamu paket internet ribu dengan kuota gb lama hari laku jam jaring cepat indosat balas sms ketik ke sudah mei
"Kocak abis! Mau liat aksi 8 pemuda galau, iseng, dan gokil yang dikepung polisi super cantik? Tonton aja Comic8 via HP kamu cmn 4400/3hr. Ketik FILM3 ke 99677",promo,kocak habis mau lihat aksi pemuda galau iseng gokil kepung polisi sangat cantik tonton saja comic lalu handphone kamu cuman hari ketik film
"Koinmu tinggal dikit untuk lanjutin gamesmu? Beli pakai pulsa aja Bro, cek http://tsel.me/jajanonline",promo,koin tinggal dikit lanjut gamesmu beli pakai pulsa saja bro cek httptselmejajanonline
Kuota Internet sudah habis. Segera isi kuota Anda di *123# atau akses aplikasi BimaTRI dari gadget Anda. Info:123,promo,kuota internet habis segera isi kuota di akses aplikasi bimatri gadget informasi
"Lebih hemat langganan paket Data MINGGUAN. Cuma Rp10.900. Caranya? gampang kok, cukup ketik KUOTA(spasi)10K krm sms ke 363.",promo,lebih hemat langgan paket data minggu cuma rupiah cara gampang kok cukup ketik kuotaspasik kirim sms
"Lebih hemat langganan paket Internet MINGGUAN dgn kuota 250MB Cuma Rp 10,000. Caranya gampang cukup ketik KUOTA (SPASI) 10K ke 363.",promo,lebih hemat langgan paket internet minggu dengan kuota mb cuma rupiah cara gampang cukup ketik kuota spasi ke
"LINE Lets Get Rich semakin seru, tambah koinnya dari pulsamu, mudah banget caranya di google play",promo,line lets get rich makin seru tambah koin pulsa mudah banget cara google play
"Loopers, PaketTelkomselFlash Rp.50000 utk 600 MB & tambahan 600 MB di 3G + 11 GB(00-12)(berlaku 30 hari) tlh diaktifkan. Paket otomatis diperpanjang pd akhir masa aktif jika kamu berlangganan paket ini",promo,loopers pakettelkomselflash rupiah untuk mb tambah mb tidak gbberlaku hari tlh aktif paket otomatis panjang pada akhir masa aktif kamu langgan paket
"Maaf, kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok",promo,maaf kamu milik bonus kuota dapat bonus kuota hingga gb toko dekat laku jawa timur bal lombok
"Mainkan terus games mu sekarang, dan beli koinnya pakai pulsamu, cek caranya di http://tsel.me/jajanonline",promo,main terus games mau sekarang beli koin pakai pulsa cek cara httptselmejajanonline
Mainkan terus gamesmu & beli sebanyak2nya apps/in-apps di Google Play Store,promo,main terus gamesmu beli banyak appsinapps google play store
Masih ingat dengan Warkop DKI ? Dapatkan NSP nya GRATIS dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai dengan hobimu!,promo,ingat warkop daerah khusus ibukota dapat nsp nya gratis akses dan dapat promo gratis lain sesuai hobi
Mau BONUS KEREN dari Indosat ooredoo? Ketik *345# dari HP kamu sekarang juga..!!,promo,mau bonus keren indosat ooredoo ketik handphone kamu sekarang
MAU BONUS PULSA 50% dari Indosat Ooredoo?? Ketik *345# dan call dari HP kamu sebelum 31 Mei 2016,promo,mau bonus pulsa indosat ooredoo ketik call handphone kamu mei
"Mau cepat dan ga mau ribet cek pulsa & sisa kuota internetmu? Yuk download aplikasi myCare sekarang juga, atau akses di https://mycare.indosatooredoo.com",promo,mau cepat tidak mau rumit cek pulsa sisa kuota internetmu ayo unduh aplikasi mycare sekarang atau akses httpsmycareindosatooredoocom
"Mau Cepat GIFT Paket/Extra Kuota Internet & ga mau ribet isi ulang Pulsa? Download aja aplikasi myCare, smuanya jadi mudah. Install di http://bit.ly/mycarepLy",promo,mau cepat gift paketextra kuota internet tidak mau rumit isi ulang pulsa unduh saja aplikasi mycare semua jadi mudah install httpbitlymycareply
"Mau download file besar tanpa putus? Bisa! Tinggal 3 hari, Gatis Mifi/modem 4G spesial untukmu Bawa sms ini ke Galeri SF & isi pulsa 100rb disana s/d 13 Jan DL 408",promo,mau unduh file besar putus tinggal hari gatis mifimodem tidak spesial untuk bawa sms ke galeri sf isi pulsa ribu sana sudah jangan dulu
"Mau ekstra telpon, SMS, Internetan (S&K berlaku)? Ikuti surveu singkat tentang aplikasi musik s/d  3 September. Klik: http://tsel.me/mulu",promo,mau ekstra telpon sms internetan sk laku ikut surveu singkat aplikasi musik sudah september klik httptselmemulu
"Mau internetan kuota BESAR dan harga MURAH? Buruan cek di *345#, penawaran ini khusus nomor kamu & cuma berlaku sebelum 16 Juli 2016",promo,mau internetan kuota besar harga murah buru cek tawar khusus nomor kamu cuma laku juli
"Mau jajan? Gak usah kemana-mana sob, jajan online aja, terutama buat kamu yang suka nge games, cek http://tsel.me/jajanonline",promo,mau jajan tidak usah kemanamana sob jajan daring saja utama buat kamu suka nge games cek httptselmejajanonline
"Mau paket data 1.5GB buat SEBULAN Cuma 20ribuan? Buruan ketik MAU ke 919, penawaran ini hanya berlaku sd 22-Jul-16",promo,mau paket data gb buat bulan cuma ribu buru ketik mau tawar hanya laku sudah jul
"Mau paket data Cuma 10ribuan? Buruan cek di *345#, penawaran ini hanya berlaku sebelum 1 Juli 2016",promo,mau paket data cuma ribu buru cek tawar hanya laku juli
Mau Pergi Dari Hatiku nya Aliando di HP kamu? Ambil NSP GRATIS nya dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai hobimu!,promo,mau pergi hati nya aliando handphone kamu ambil nsp gratis nya akses dan dapat promo gratis lain sesuai hobi
Merdeka Hot Sale 45%! Kuota 5GB 30Hari(Rp125rb) CUMA Rp68rb penawaran terbatas! Cek SEKARANG di *111*1# .D966,promo,merdeka hot sale kuota gb harirprb cuma rprb tawar batas cek sekarang di
Migrasikan kartu Anda ke kartuHalo (NOMOR TETAP SAMA). DAPATKAN Paket Spesial 4GB Hanya 25rb/bulan. kunjungi GraPARI & tunjukan SMS ini.(Promo Terbatas).SKB,promo,migrasi kartu ke kartuhalo nomor tetap sama dapat paket spesial gb rbbulan kunjung grapari tunjuk sms inipromo terbatasskb
"Murah dan seru banget main gamesmu, pakai pulsa aja beli koinmu, cek caranya di http://tsel.me/jajanonline",promo,murah seru banget main gamesmu pakai pulsa saja beli koin cek cara httptselmejajanonline
MURAH! Hanya Rp25rb dptkan 2GB paket internetan utk 30hr. Kini internetan jadi semakin seru! Aktifkan segera di *550*904# promo s/d 29Feb16,promo,murah rprb dptkan gb paket internetan untuk hari kini internetan jadi makin seru aktif segera promo sudah febuari
"Naik Lebih Sering, Hemat Lebih Banyak bersama GRAB!  Cukup lakukan 1 perjalanan biasa dengan GRABCAR atau GRABTAXI dan kamu akan OTOMATIS mendapatkan diskon di perjalanan berikutnya! Nikmati diskon bertahap hinga 35ribu/trip, ayo coba dan buktikan!",promo,naik lebih sering hemat lebih banyak sama grab cukup laku jalan biasa grabcar grabtaxi kamu otomatis dapat diskon jalan ikut nikmat diskon tahap hinga ributrip ayo coba bukti
"Nasabah YTH, rekening BTPN Wow! Anda sudah aktif. Lakukan transaksi melalui *247# menggunakan PIN rahasia Anda. Info hub 1500300.",promo,nasabah yang hormat rekening btpn wow sudah aktif laku transaksi lalu guna pin rahasia informasi hubung
"Nelpon MURAH hanya Rp 2500/panggilan ke MAL, SIN, Thailand, HK, China & USA dgn tekan 01016+Kode Negara+No Tujuan. Info: www.indosatooredoo.com/flatcall2500",promo,nelpon murah rupiah panggil mal sin thailand hk china usah dengan tekan kode negarano tuju informasi wwindosatooredoocomflatcall
"Nikmati Combo Wendy's Fried Chicken, nasi dan minum hanya Rp. 19.000 periode 13-19 Juni'16.Tukarkan SMS ini di Wendy's terdekat! Persediaan terbatas.Promo *606#",promo,nikmat combo wendys fried chicken nasi minum rupiah periode junitukarkan sms di wendys dekat sedia terbataspromo
Nikmati Disc.40% utk Dominos Pizza Premium BIG PARTY WEEKEND.Harga Mulai Rp.48rb.Berlaku dine in/take away s/d 8 May'16.Kunjungi store terdekat/hubungi 1500366,promo,nikmat disc untuk dominos pizza premium big party weekendharga mulai rprbberlaku dine intake away sudah maykunjungi store terdekathubungi
Nikmati Discount 20% di Bakmi GM setiap hari hny dgn TCASH TAP! S&K berlaku. Info tsel.me/tappromo,promo,nikmat diskon bakmi gm hari hanya dengan tcash tap sk laku informasi tselmetappromo
"Nikmati diskon 25% tarif SLI 008 ke SEMUA NEGARA mulai pukul 00.00 sd 06.00 WIB, sd 31Agustus 13. Info lengkap ketik *122*5*4# atau www.indosat.com/iddpromo",promo,nikmat diskon tarif sli semua negara mulai pukul sudah wib sudah agustus informasi lengkap ketik wwindosatcomiddpromo
"Nikmati Diskon Tarif Indosat 01016 & 001 hingga 70% ke 7 Negara (CHN, MLA,HKG,SNG,TWN,VTM,MACAU). Berlaku 07-28Feb13. Info : hub 100/111 atau *123# OK",promo,nikmat diskon tarif indosat hingga negara chn mlahkgsngtwnvtmmacau laku febuari informasi hubung oke
Nikmati Double Internetan di jaringan Data terkuat 3GB dan 3GB (4G) dan Tlp&SMS SEPUASNYA dgn pkt Freedom Combo. Daftar *123# atau http://mycare.indosatooredoo.com,promo,nikmat double internetan jaring data kuat gb gb tidak tlpsms puas dengan pkt freedom combo daftar httpmycareindosatooredoocom
"Nikmati DOUBLE kuota PROMO 10GB(4G) di jaringan Data terkuat, UNLIMITED Nelp&SMS. 24JAM, dgn pkt Freedom Combo. Tekan *123# atau indosatooredoo.com/freedom",promo,nikmat double kuota promo gbg jaring data kuat unlimited nelpsms jam dengan pkt freedom combo tekan indosatooredoocomfreedom
Nikmati EKSTRA PULSA 100% dgn isi ulang min. 50rb HANYA di aplikasi MyTelkomsel menggunakan T-Cash! Download di http://tsel.me/1 Promo s/d 11 Agst 2016,promo,nikmat ekstra pulsa dengan isi ulang minimal ribu aplikasi mytelkomsel guna tcash unduh di httptselme promo sudah agst
Nikmati EKSTRA PULSA 50% dgn isi ulang min. 100rb HANYA di aplikasi MyTelkomsel menggunakan Kartu Kredit VISA! Download di http://tsel.me/1 Promo s/d 11 Agst 16,promo,nikmat ekstra pulsa dengan isi ulang minimal ribu aplikasi mytelkomsel guna kartu kredit visa unduh di httptselme promo sudah agst
Nikmati EXTRA 2GB 4G LTE + EXTRA kuota hingga 1GB midnight dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,promo,nikmat extra gb tidak lte extra kuota hingga gb midnight dengan beli pkt flash gbhr mulai rupiah ribu cek tarif tselmefl skb
Nikmati EXTRA 2GB 4G LTE + EXTRA voucher belanja hingga 100rb dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,promo,nikmat extra gb tidak lte extra kupon belanja hingga ribu dengan beli pkt flash gbhr mulai rupiah ribu cek tarif tselmefl skb
NIKMATI INDOSAT SUPER 3G+ utk Internetan ckp 10rb/minggu dpt Kuota 225MB(50MB+Bonus 175MB jam 00-06)Kecepatan hgg3.6Mbps.tekan *123*4*1*1# syarat berlaku hub:100,promo,nikmat indosat sangat tidak untuk internetan ckp rbminggu dapat kuota mbmbbonus mb jam cepat hggmbpstekan syarat laku hubung
"Nikmati kemudahan pembayaran iuran BPJS dgn TCASH. Cukup hubungi *800#, pilih menu pembayaran ATAU gunakan app T-Wallet di smartphone Android dan iPhone.",promo,nikmat mudah bayar iur bpjs dengan tcash cukup hubung pilih menu bayar guna aplikasi twallet smartphone android iphone
Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Freedom Mini. ketik *123*88#,promo,nikmat nelpon sms unlimited sama indosat ooredoo internetan puas hari paket freedom mini ketik
Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Ramadhan Unlimited. ketik *123*88#,promo,nikmat nelpon sms unlimited sama indosat ooredoo internetan puas hari paket ramadhan unlimited ketik
Nomor Anda telah diisi dengan nomor SN 6081606122581198060.,promo,nomor telah isi nomor sn
"Nomor kamu tidak memiliki Paket NetMax. Dapatkan Paket NetMax 5.5GB dan 7GB melalui hape *123#, aplikasi BimaTri, atau website tri.co.id.",promo,nomor kamu milik paket netmax dapat paket netmax gb gb lalu hape aplikasi bimatri website tricoid
Nomormu memang yang paling beruntung: Tes Identitas tersedia untukmu! Menangkan pulsa Rp10rb pada tes ke-30. Kirim SMS Y ke 99455 sekarang! Info:838 VD001,promo,nomor memang paling untung tes identitas sedia untuk menang pulsa rprb tes kirim sms ya sekarang informasi vd
Pakai handphone XL Axiata mu langsung bisa internetan pakai XL,promo,pakai handphone xl axiata mau langsung internetan pakai xl
Pakai XL tdk perlu repot setting bisa langsung internetan. Yuk aktifkan paket Internet di My.XL.co.id sekarang.,promo,pakai xl tidak perlu repot setting langsung internetan ayo aktif paket internet myxlcoid sekarang
Paket 1.5GB berhasil diaktifkan. Restart hape kamu utk dpt menikmati kuota internetan selama 90hari. Cek sisa kuota di *557*8#,promo,paket gb hasil aktif restart hape kamu untuk dapat nikmat kuota internetan lama hari cek sisa kuota
Paket Anda sudah di non-aktifkan atas permintaan Anda. Penggunaan Internet anda akan di kenakan Tariff Dasar Internet sesuai skema tariff kartu Anda. Hubungi *363# untuk aktifkan Paket Internet lainnya. Info lebih lanjut www.telkomsel.com,promo,paket sudah nonaktif atas minta guna internet akan kena tariff dasar internet sesuai skema tariff kartu hubung aktif paket internet lain informasi lebih lanjut wwtelkomselcom
"PAKET BRONET 24JAM 15MB 1hr sudah aktif. Nikmati 15MB berlaku di 00-23.59 aktif s.d 28-08-2016. Promo AXIS lainnya, telp *123#. Info838",promo,paket bronet jam mb hari aktif nikmat mb laku aktif sudah promo axis lain telepon informasi
"PAKET BRONET 24JAM 2GB 60hr Rp28800 akan segera aktif. Temukan penawaran menarik AXIS lainnya, telp *123#.Info838",promo,paket bronet jam gb hari rupiah segera aktif temu tawar tarik axis lain telepon informasi
"Paket BRONET 2GB 60hr 24jam sudah aktif. Nikmati internet 2GB berlaku hingga jam 23.59 aktif s.d 27-10-2016. Promo AXIS lainnya, telp *123#. Info838",promo,paket bronet gb hari jam aktif nikmat internet gb laku hingga jam aktif sudah promo axis lain telepon informasi
Paket Flash anda 10 MB utk 1 hari akan berakhir pd 08/07/2016. Tarif non paket berlaku setelah tgl tsb. Info hubungi *363#. Cek Kuota *889#.,promo,paket flash mb untuk hari akhir pada tarif non paket laku tanggal sebut informasi hubung cek kuota
"Paket Internet BRONET 24 JAM 2GB, 60hr Kamu sudah aktif & otomatis diperpanjang 27-10-2016 jam 23:59. Info838",promo,paket internet bronet jam gb hari kamu aktif otomatis panjang jam informasi
"Paket Internet spesial buat kamu. Internetan selama seminggu dgn kuota 1,5GB Cuma Rp10rb! Ayo segera Ketik KEBUT kirim ke 919 sd 29 Juli 2015. Jgn lupa ya",promo,paket internet spesial buat kamu internetan lama minggu dengan kuota gb cuma rprb ayo segera ketik kebut kirim sudah juli jangan lupa
Paket Super Murah 2 pcs c strip/1 Ayam sayap+nasi+teh pucuk Rp.15.909.Tukarkan SMS ini di CFC YOGYA SUBANG hari ini!Selama persediaan masih ada.Promo *606#,promo,paket sangat murah item c strip ayam sayapnasiteh pucuk rptukarkan sms di cfc yogya subang hari iniselama sedia adapromo
"Paket super Ngebut 3.5GB, 30hr, Rp25rb Anda sudah aktif. Nikmati 500MB di 12.00:24.00 & 3G di 00:00-12:00 di 3G. Diperpanjang pada 11-Mar-2013 jam 23:59. Info 817",promo,paket sangat ngebut gb hari rprb sudah aktif nikmat mb tidak di tidak panjang mar jam informasi
Paket Tsel Flash akan berakhir tgl 07/08/2016. Akan diperpanjang dg 10 MB utk 1 hari dengan harga 2500 dpt berubah sesuai lokasi anda .  Pastikan pulsa anda mencukupi. Utk berhenti berlangganan Ketik FLASH OFF ke 3636. Info detail tariff lihat di Tsel.me/internet ,promo,paket tsel flash akhir tanggal panjang dengan mb untuk hari harga dapat ubah sesuai lokasi pasti pulsa cukup untuk henti langgan ketik flash off informasi detail tariff lihat tselmeinternet
Pelanggan Yth. Update informasi tarif terbaru anda di tsel.me/as atau hubungi 188 (Rp 300/call).,promo,langgan yang hormat baru informasi tarif baru di tselmeas hubung rupiah call
